

0.5183109045028687,0.499201238155365,0.5980690717697144,0.5844932794570923,0.6819425821304321,0.7207697629928589,0.38036584854125977,0.4947240352630615,0.28301140666007996,0.52394700050354,0.16361983120441437,0.6133565902709961
0.5172706842422485,0.49975496530532837,0.5976020097732544,0.584071159362793,0.6801885366439819,0.7197357416152954,0.380706250667572,0.4952390789985657,0.28196805715560913,0.5245506763458252,0.16231141984462738,0.6155092716217041
0.5166488885879517,0.4992343783378601,0.5977922081947327,0.5842677354812622,0.6793615221977234,0.7187128067016602,0.38067975640296936,0.4957423210144043,0.2812836766242981,0.5255992412567139,0.16249321401119232,0.6157841682434082
0.5168980360031128,0.4993792176246643,0.5955513119697571,0.5824500322341919,0.6783632636070251,0.7200299501419067,0.378803551197052,0.49525463581085205,0.2802882492542267,0.5261595249176025,0.16175171732902527,0.6170343160629272
0.5173231959342957,0.500200629234314,0.5973773002624512,0.585739016532898,0.678093433380127,0.7249817848205566,0.37856101989746094,0.49416130781173706,0.278939425945282,0.5269311666488647,0.1608368307352066,0.6184172630310059
0.5167813301086426,0.49999916553497314,0.5939124226570129,0.5825574398040771,0.6778497099876404,0.7252085208892822,0.3787153959274292,0.49564284086227417,0.28172779083251953,0.5249940156936646,0.16120944917201996,0.6183475255966187
0.5176959037780762,0.500920295715332,0.5986284613609314,0.5904614925384521,0.6775768995285034,0.7274032831192017,0.3774716854095459,0.4948098659515381,0.28013116121292114,0.5265182256698608,0.16092625260353088,0.6188373565673828
0.516157329082489,0.500823974609375,0.5964593291282654,0.588970422744751,0.6772598624229431,0.7279062867164612,0.37747129797935486,0.4960539937019348,0.28169992566108704,0.5251069068908691,0.16055038571357727,0.619215726852417
0.5175751447677612,0.5010950565338135,0.5984903573989868,0.5922143459320068,0.6771966218948364,0.7286031246185303,0.377633273601532,0.496831476688385,0.2813177704811096,0.5252115726470947,0.1598488688468933,0.619747519493103
0.5166912078857422,0.5005342960357666,0.5974792242050171,0.5904316902160645,0.6772962212562561,0.7281442880630493,0.3778066039085388,0.4971475601196289,0.28020280599594116,0.5267970561981201,0.15863122045993805,0.6209262609481812
